target,trial,trial_id,planning_success,cartesian_success,cartesian_fraction,contact_success,contact_left,contact_right,force_left,force_right,force_peak,attach_success,holding_success,lift_success,failure_stage,failure_reason,duration,stage_planning_sec,stage_descend_sec,stage_contact_sec,stage_attach_sec,stage_lift_sec,lift_attempt,lift_fraction,lift_duration,lift_distance,lift_start_tcp_x,lift_start_tcp_y,lift_start_tcp_z,lift_target_tcp_x,lift_target_tcp_y,lift_target_tcp_z,lift_final_tcp_x,lift_final_tcp_y,lift_final_tcp_z,max_start_joint_error,lift_error_code,lift_error_text,lift_primary_success,lift_primary_error_code,lift_primary_error_text,lift_recovery_attempted,lift_recovery_fraction,lift_recovery_success,lift_recovery_error_code,lift_recovery_error_text,lift_state_verified,lift_state_final_target_error,lift_state_z_error,lift_final_success,settle_sec,reset_ok,reset_before_object_x,reset_before_object_y,reset_before_object_z,reset_before_object_yaw,reset_before_object_v,reset_before_object_w,reset_before_tcp_x,reset_before_tcp_y,reset_before_tcp_z,reset_before_arm_max_abs_err,reset_before_gripper_left,reset_before_gripper_right,reset_before_gripper_gap_mm,reset_before_contact_left,reset_before_contact_right,reset_before_force_left,reset_before_force_right,reset_before_attached,reset_before_holding,reset_before_sim_time,reset_after_object_x,reset_after_object_y,reset_after_object_z,reset_after_object_yaw,reset_after_object_v,reset_after_object_w,reset_after_tcp_x,reset_after_tcp_y,reset_after_tcp_z,reset_after_arm_max_abs_err,reset_after_gripper_left,reset_after_gripper_right,reset_after_gripper_gap_mm,reset_after_contact_left,reset_after_contact_right,reset_after_force_left,reset_after_force_right,reset_after_attached,reset_after_holding,reset_after_sim_time,trial_start_object_x,trial_start_object_y,trial_start_object_z,trial_start_object_yaw,trial_start_object_v,trial_start_object_w,trial_start_tcp_x,trial_start_tcp_y,trial_start_tcp_z,trial_start_arm_max_abs_err,trial_start_gripper_left,trial_start_gripper_right,trial_start_gripper_gap_mm,trial_start_contact_left,trial_start_contact_right,trial_start_force_left,trial_start_force_right,trial_start_attached,trial_start_holding,trial_start_sim_time
tooling_fixture_box,1,1,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,20.254922,9.659893,3.421921,0.104623,0.597391,3.232424,primary,1.000000,3.162243,0.114951,0.592438,0.016529,0.621172,0.592342,0.016558,0.736122,0.592443,0.016533,0.736093,0.000000,1,,1,1,,0,,,,,0,,,1,2.670963,1,-3.879650,-2.039837,0.757430,-0.281466,0.003402,0.426981,,,,0.045769,0.000000,0.000002,91.998222,0,0,0.000000,0.000000,0,0,1788148830.337969,-3.880028,-2.040001,0.757773,-0.280011,0.001862,0.013420,0.491952,0.133871,0.757432,0.003162,-0.000002,0.000002,92.000000,0,0,0.000000,0.000000,0,0,1788148876.266608,-3.880028,-2.040001,0.757773,-0.280011,0.001862,0.013420,0.491951,0.133857,0.757444,0.003086,0.000000,0.000002,91.998078,0,0,0.000000,0.000000,0,0,1788148876.318084
tooling_fixture_box,2,2,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,35.528323,23.828917,4.316640,0.108903,0.568478,3.492545,primary,1.000000,3.427538,0.115063,0.592730,0.016592,0.621092,0.592368,0.016566,0.736155,0.592692,0.016522,0.736088,0.000000,1,,1,1,,0,,,,,0,,,1,2.629739,1,-3.879840,-2.039889,0.872764,-0.280701,0.136973,0.639855,0.592453,0.016540,0.736177,1.651872,0.006007,0.005993,80.000000,0,1,13.800000,13.800000,1,1,1788148897.198063,-3.880021,-2.040010,0.757700,-0.280007,0.001937,0.027596,0.491904,0.133285,0.757891,0.000035,-0.000000,0.000000,92.000000,0,0,13.800000,13.800000,0,0,1788148946.499174,-3.880021,-2.040010,0.757700,-0.280007,0.001937,0.027596,0.491904,0.133285,0.757891,0.000035,0.000000,0.000000,91.999543,0,0,13.800000,13.800000,0,0,1788148946.577495
tooling_fixture_box,3,3,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,42.024325,29.929880,5.166536,0.103594,0.574717,3.022937,primary,1.000000,2.964610,0.114810,0.593096,0.016634,0.621312,0.592349,0.016555,0.736119,0.593065,0.016615,0.736247,0.000000,1,,1,1,,0,,,,,0,,,1,2.312499,1,-3.879710,-2.039740,0.872251,-0.281109,0.240474,1.468847,0.592653,0.016529,0.736105,2.886847,0.006018,0.005982,79.999984,0,1,13.800000,13.800000,1,1,1788148982.757426,-3.880027,-2.040002,0.757760,-0.280011,0.002077,0.025737,0.491900,0.133315,0.757901,0.000112,0.000018,-0.000018,92.000003,0,0,13.800000,13.800000,0,0,1788149031.488030,-3.880027,-2.040002,0.757760,-0.280011,0.002077,0.025737,0.491900,0.133315,0.757901,0.000095,0.000021,-0.000021,92.000004,0,0,13.800000,13.800000,0,0,1788149031.569671
tooling_fixture_box,4,4,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,28.670638,17.777503,3.510244,0.106194,0.553246,3.511536,primary,1.000000,3.451252,0.115278,0.593490,0.016715,0.620866,0.592360,0.016559,0.736138,0.593266,0.016741,0.735921,0.000043,1,,1,1,,0,,,,,0,,,1,2.539419,1,-3.879658,-2.039398,0.873151,-0.280791,0.440857,3.299522,0.593074,0.016577,0.736323,1.650870,0.006147,0.005853,79.999949,0,1,13.800000,13.800000,1,1,1788149074.355224,-3.880021,-2.040010,0.757700,-0.280007,0.001937,0.027596,0.491901,0.133307,0.757902,0.000230,0.000026,0.000000,91.974370,0,0,13.800000,13.800000,0,0,1788149123.379121,-3.880021,-2.040010,0.757700,-0.280007,0.001937,0.027596,0.491901,0.133307,0.757902,0.000286,0.000014,0.000000,91.986060,0,0,13.800000,13.800000,0,0,1788149123.444169
tooling_fixture_box,5,5,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,23.580761,13.567747,2.970830,0.104172,0.563384,3.160125,primary,1.000000,3.105545,0.114752,0.593313,0.016915,0.621396,0.592343,0.016532,0.736143,0.593325,0.016773,0.736325,0.000000,1,,1,1,,0,,,,,0,,,1,0.795634,1,-3.879791,-2.039606,0.872864,-0.279346,0.527178,3.764885,0.593093,0.016747,0.735965,2.894073,0.006310,0.005690,80.000076,0,1,13.800000,13.800000,1,1,1788149152.700381,-3.879993,-2.040024,0.757861,-0.279864,0.000946,0.025799,0.491896,0.133267,0.757896,0.000061,0.000025,-0.000000,91.975496,0,0,13.800000,13.800000,0,0,1788149198.979457,-3.879993,-2.040024,0.757861,-0.279864,0.000946,0.025799,0.491909,0.133335,0.757884,0.000061,0.000025,-0.000000,91.975496,0,0,13.800000,13.800000,0,0,1788149199.001604
tooling_fixture_box,6,6,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,65.936429,25.385046,2.761474,0.103593,0.574795,33.880810,primary,1.000000,33.805275,0.114710,0.593585,0.017303,0.621408,0.592354,0.016535,0.736109,0.593242,0.017109,0.736339,0.000000,-4,MOVEIT_EXECUTE_ACTION_STATUS_6_ERROR_-4,0,-4,MOVEIT_EXECUTE_ACTION_STATUS_6_ERROR_-4,0,,,,,1,0.001083,0.000230,1,0.978862,1,-3.879723,-2.039485,0.872730,-0.279683,0.599277,4.496323,0.593339,0.016715,0.736397,1.649701,0.006323,0.005677,79.999995,0,1,13.800000,13.800000,1,1,1788149223.262548,-3.880043,-2.040009,0.757773,-0.279903,0.002060,0.025225,0.491900,0.133279,0.757896,0.000066,0.000026,-0.000026,92.000007,0,0,13.800000,13.800000,0,0,1788149269.835243,-3.880043,-2.040009,0.757773,-0.279903,0.002060,0.025225,0.491900,0.133279,0.757896,0.000062,0.000023,0.000000,91.977112,0,0,13.800000,13.800000,0,0,1788149269.939662
tooling_fixture_box,7,7,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,24.322554,13.257702,4.133103,0.104285,0.545175,3.070173,primary,1.000000,3.006795,0.114761,0.593199,0.016606,0.621370,0.592348,0.016561,0.736129,0.593180,0.016567,0.736309,0.000000,1,,1,1,,0,,,,,0,,,1,2.392226,1,-3.878948,-2.040432,0.873143,-0.276830,0.645345,5.871088,0.594133,0.017659,0.736554,3.147397,0.006737,0.005262,80.001038,0,1,13.800000,13.800000,1,1,1788149337.096523,-3.880028,-2.040002,0.757767,-0.280011,0.002065,0.024184,0.491895,0.133318,0.757891,0.000084,-0.000000,0.000000,91.999519,0,0,13.800000,13.800000,0,0,1788149385.715912,-3.880028,-2.040002,0.757767,-0.280011,0.002065,0.024184,0.491895,0.133318,0.757891,0.000084,-0.000000,0.000000,91.999517,0,0,13.800000,13.800000,0,0,1788149385.801927
tooling_fixture_box,8,8,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,36.504879,25.620748,3.541847,0.105085,0.578621,3.446823,primary,1.000000,3.392696,0.115366,0.593785,0.016756,0.620760,0.592352,0.016539,0.736116,0.593547,0.016819,0.735628,0.000000,1,,1,1,,0,,,,,0,,,1,1.025770,1,-3.879726,-2.039535,0.872912,-0.280678,0.483303,3.602014,0.593189,0.016528,0.736384,1.651337,0.006143,0.005857,79.999940,0,1,13.800000,13.800000,1,1,1788149410.175493,-3.880043,-2.040009,0.757769,-0.279902,0.002060,0.025065,0.491904,0.133285,0.757891,0.000091,-0.000001,0.000001,92.000002,0,0,13.800000,13.800000,0,0,1788149457.670168,-3.880043,-2.040009,0.757769,-0.279902,0.002060,0.025065,0.491904,0.133285,0.757891,0.000091,-0.000001,0.000001,92.000002,0,0,13.800000,13.800000,0,0,1788149457.715786
tooling_fixture_box,9,9,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,71.620390,31.652471,2.822232,0.104299,0.582535,33.247805,primary,1.000000,33.183417,0.114683,0.593823,0.016903,0.621445,0.592352,0.016539,0.736118,0.593496,0.016867,0.736332,0.000122,-4,MOVEIT_EXECUTE_ACTION_STATUS_6_ERROR_-4,0,-4,MOVEIT_EXECUTE_ACTION_STATUS_6_ERROR_-4,0,,,,,1,0.001209,0.000214,1,0.997154,1,-3.879691,-2.039518,0.872632,-0.280557,0.631404,5.009118,0.593346,0.016739,0.735888,3.386549,0.006422,0.005578,80.000125,0,1,13.800000,13.800000,1,1,1788149494.856991,-3.880043,-2.040008,0.757779,-0.279903,0.002055,0.024425,0.491904,0.133285,0.757891,0.000092,-0.000001,0.000001,92.000002,0,0,13.800000,13.800000,0,0,1788149541.694714,-3.880043,-2.040008,0.757779,-0.279903,0.002055,0.024425,0.491904,0.133285,0.757891,0.000092,-0.000001,0.000001,92.000002,0,0,13.800000,13.800000,0,0,1788149541.770570
tooling_fixture_box,10,10,1,1,,1,1,1,13.800000,13.800000,13.800000,1,1,1,SUCCESS,none,33.150447,20.860860,4.089453,0.111051,0.570497,4.301589,primary,1.000000,4.230151,0.115406,0.593893,0.016695,0.620724,0.592349,0.016555,0.736119,0.593576,0.016760,0.735822,0.000000,1,,1,1,,0,,,,,0,,,1,2.480637,1,-3.879207,-2.040461,0.873578,-0.276936,0.867129,6.210296,0.594620,0.017197,0.736546,3.142378,0.006635,0.005365,80.000747,0,1,13.800000,13.800000,1,1,1788149614.826536,-3.880027,-2.040002,0.757756,-0.280011,0.002036,0.023871,0.491914,0.133246,0.757896,0.000146,0.000024,-0.000000,91.976414,0,0,13.800000,13.800000,0,0,1788149664.014799,-3.880027,-2.040002,0.757756,-0.280011,0.002036,0.023871,0.491914,0.133246,0.757896,0.000155,0.000025,-0.000000,91.974810,0,0,13.800000,13.800000,0,0,1788149664.086252
material_spare_igbt,1,1,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,32.123464,15.802477,6.820356,1.831506,0.701195,3.741207,primary,1.000000,3.686958,0.115024,0.566851,-0.034246,0.609919,0.566698,-0.034320,0.724943,0.566877,-0.034250,0.724918,0.000000,1,,1,1,,0,,,,,0,,,1,0.810945,1,-3.619985,-2.600036,0.751920,0.380059,0.000130,0.037656,0.492664,0.140869,0.751636,0.042068,0.000005,-0.000005,92.000000,0,0,0.000000,0.000000,0,0,1788149762.812932,-3.619980,-2.600039,0.751920,0.380074,0.002986,0.035655,0.492019,0.134244,0.757062,0.005144,-0.000000,0.000039,91.961963,0,0,0.000000,0.000000,0,0,1788149801.869634,-3.619980,-2.600039,0.751920,0.380074,0.002986,0.035655,0.492019,0.134244,0.757062,0.005269,-0.000052,0.000052,92.000022,0,0,0.000000,0.000000,0,0,1788149801.967518
material_spare_igbt,2,2,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,36.002943,18.458787,8.222710,1.722675,0.677949,3.697292,primary,1.000000,3.637921,0.115169,0.567344,-0.034042,0.609767,0.566736,-0.034361,0.724934,0.567285,-0.034062,0.724729,0.000000,1,,1,1,,0,,,,,0,,,1,0.590607,1,-3.619915,-2.600164,0.866804,0.379526,0.264321,0.980879,0.566881,-0.034248,0.724917,2.992703,0.034108,0.034292,23.599996,1,0,20.000000,20.000000,1,1,1788149834.832111,-3.619927,-2.599991,0.751915,0.379802,0.000000,0.000000,0.491873,0.133337,0.757895,0.000094,-0.000000,0.000037,91.963054,0,0,20.000000,20.000000,0,0,1788149881.736332,-3.619927,-2.599991,0.751915,0.379802,0.000000,0.000000,0.491873,0.133337,0.757895,0.000067,-0.000042,0.000042,92.000015,0,0,20.000000,20.000000,0,0,1788149881.805430
material_spare_igbt,3,3,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,47.255623,28.621749,8.780842,1.840231,0.693665,4.091483,primary,1.000000,4.017791,0.115268,0.567818,-0.033850,0.609682,0.566838,-0.034386,0.724945,0.567768,-0.033826,0.724085,0.000000,1,,1,1,,0,,,,,0,,,1,0.560592,1,-3.619751,-2.600344,0.867000,0.378474,0.535054,2.851542,0.567257,-0.034052,0.724802,2.996847,0.034035,0.034165,23.799975,0,0,20.000000,20.000000,1,1,1788149918.558703,-3.619881,-2.599872,0.751921,0.379299,0.001008,0.018523,0.491908,0.133263,0.757884,0.000152,-0.000035,0.000035,92.000010,0,0,20.000000,20.000000,0,0,1788149965.382100,-3.619881,-2.599872,0.751921,0.379299,0.001008,0.018523,0.491908,0.133263,0.757884,0.000088,-0.000000,0.000033,91.966728,0,0,20.000000,20.000000,0,0,1788149965.436181
material_spare_igbt,4,4,1,1,,1,1,1,20.000000,20.000000,20.000000,1,1,1,SUCCESS,none,53.420366,31.036594,7.574416,1.837881,0.658697,9.073801,primary,1.000000,9.012394,0.115376,0.568326,-0.033640,0.609580,0.566979,-0.034406,0.724945,0.568029,-0.033540,0.724649,0.000000,1,,1,1,,0,,,,,0,,,1,0.518101,1,-3.619522,-2.600486,0.867165,0.377161,0.873470,4.935174,0.567702,-0.033805,0.724708,3.000354,0.033925,0.034475,23.599944,1,0,20.000000,20.000000,1,1,1788150012.803774,-3.619813,-2.599693,0.751922,0.378192,0.000859,0.020881,0.491889,0.133369,0.757889,0.000093,-0.000000,0.000026,91.974256,0,0,20.000000,20.000000,0,0,1788150060.442044,-3.619813,-2.599693,0.751922,0.378192,0.000859,0.020881,0.491889,0.133369,0.757889,0.000109,-0.000000,0.000029,91.971285,0,0,20.000000,20.000000,0,0,1788150060.531111
